delta_c/2pi (MHz),Omega_c/2pi (MHz),Ion Amplitude (arb. units)
282.1550349,1.804201952,0.235235304
282.1550349,1.81186468,0.236276253
282.1550349,1.819527407,0.237316218
282.1550349,1.827190135,0.238355163
282.1550349,1.834852862,0.23939305
282.1550349,1.842515589,0.240429843
282.1550349,1.850178317,0.241465505
282.1550349,1.857841044,0.242499999
282.1550349,1.865503772,0.243533287
282.1550349,1.873166499,0.244565333
282.1550349,1.880829226,0.245596101
282.1550349,1.888491954,0.246625552
282.1550349,1.896154681,0.247653651
282.1550349,1.903817408,0.248680359
282.1550349,1.911480136,0.249705641
282.1550349,1.919142863,0.25072946
282.1550349,1.926805591,0.251751777
282.1550349,1.934468318,0.252772557
282.1550349,1.942131045,0.253791763
282.1550349,1.949793773,0.254809357
282.1550349,1.9574565,0.255825303
282.1550349,1.965119228,0.256839563
282.1550349,1.972781955,0.257852102
282.1550349,1.980444682,0.258862881
282.1550349,1.98810741,0.259871864
282.1550349,1.995770137,0.260879014
282.1550349,2.003432865,0.261884294
282.1550349,2.011095592,0.262887668
282.1550349,2.018758319,0.263889097
282.1550349,2.026421047,0.264888546
282.1550349,2.034083774,0.265885977
282.1550349,2.041746501,0.266881353
282.1550349,2.049409229,0.267874638
282.1550349,2.057071956,0.268865794
282.1550349,2.064734684,0.269854785
282.1550349,2.072397411,0.270841574
282.1550349,2.080060138,0.271826127
282.1550349,2.087722866,0.272808422
282.1550349,2.095385593,0.273788461
282.1550349,2.103048321,0.274766278
282.1550349,2.110711048,0.275741942
282.1550349,2.118373775,0.276715542
282.1550349,2.126036503,0.277687174
282.1550349,2.13369923,0.278656941
282.1550349,2.141361957,0.279624943
282.1550349,2.149024685,0.28059128
282.1550349,2.156687412,0.281556053
282.1550349,2.16435014,0.282519363
282.1550349,2.172012867,0.28348131
282.1550349,2.179675594,0.284441996
282.1550349,2.187338322,0.28540152
282.1550349,2.195001049,0.286359983
282.1550349,2.202663777,0.287317486
282.1550349,2.210326504,0.288274129
282.1550349,2.217989231,0.289230014
282.1550349,2.225651959,0.290185241
282.1550349,2.233314686,0.29113991
282.1550349,2.240977414,0.292094123
282.1550349,2.248640141,0.293047979
282.1550349,2.256302868,0.294001579
282.1550349,2.263965596,0.294955025
282.1550349,2.271628323,0.295908416
282.1550349,2.27929105,0.296861854
282.1550349,2.286953778,0.297815439
282.1550349,2.294616505,0.298769271
282.1550349,2.302279233,0.299723451
282.1550349,2.30994196,0.300678081
282.1550349,2.317604687,0.30163326
282.1550349,2.325267415,0.302589089
282.1550349,2.332930142,0.30354567
282.1550349,2.34059287,0.304503101
282.1550349,2.348255597,0.305461485
282.1550349,2.355918324,0.306420921
282.1550349,2.363581052,0.307381511
282.1550349,2.371243779,0.308343356
282.1550349,2.378906507,0.309306554
282.1550349,2.386569234,0.310271208
282.1550349,2.394231961,0.311237418
282.1550349,2.401894689,0.312205285
282.1550349,2.409557416,0.313174909
282.1550349,2.417220143,0.314146391
282.1550349,2.424882871,0.315119832
282.1550349,2.432545598,0.316095331
282.1550349,2.440208326,0.317072991
282.1550349,2.447871053,0.318052911
282.1550349,2.45553378,0.319035192
282.1550349,2.463196508,0.320019935
282.1550349,2.470859235,0.321007241
282.1550349,2.478521963,0.321997209
282.1550349,2.48618469,0.322989941
282.1550349,2.493847417,0.323985538
282.1550349,2.501510145,0.324984099
282.1550349,2.509172872,0.325985726
282.1550349,2.516835599,0.32699052
282.1550349,2.524498327,0.32799858
282.1550349,2.532161054,0.329010008
282.1550349,2.539823782,0.330024904
282.1550349,2.547486509,0.331043369
282.1550349,2.555149236,0.332065504
282.1550349,2.562811964,0.333091408
282.1550349,2.570474691,0.334121184
282.1550349,2.578137419,0.335154931
282.1550349,2.585800146,0.336192749
282.1550349,2.593462873,0.337234741
282.1550349,2.601125601,0.338281006
282.1550349,2.608788328,0.339331645
282.1550349,2.616451056,0.340386758
282.1550349,2.624113783,0.341446447
282.1550349,2.63177651,0.342510812
282.1550349,2.639439238,0.343579953
282.1550349,2.647101965,0.344653972
282.1550349,2.654764692,0.345732968
282.1550349,2.66242742,0.346817043
282.1550349,2.670090147,0.347906297
282.1550349,2.677752875,0.349000831
282.1550349,2.685415602,0.350100745
282.1550349,2.693078329,0.351206141
282.1550349,2.700741057,0.352317118
282.1550349,2.708403784,0.353433777
282.1550349,2.716066512,0.354556219
282.1550349,2.723729239,0.355684545
282.1550349,2.731391966,0.356818856
282.1550349,2.739054694,0.357959251
282.1550349,2.746717421,0.359105831
282.1550349,2.754380149,0.360258698
282.1550349,2.762042876,0.361417952
282.1550349,2.769705603,0.362583694
282.1550349,2.777368331,0.363756023
282.1550349,2.785031058,0.364935041
282.1550349,2.792693785,0.366120849
282.1550349,2.800356513,0.367313546
282.1550349,2.80801924,0.368513235
282.1550349,2.815681968,0.369675009
282.1550349,2.823344695,0.370706986
282.1550349,2.831007422,0.371478859
283.6557429,0.539851933,0.081302421
283.6557429,0.547514661,0.081692477
283.6557429,0.555177388,0.082218746
283.6557429,0.562840116,0.082818619
283.6557429,0.570502843,0.083447464
283.6557429,0.57816557,0.084083218
283.6557429,0.585828298,0.084725824
283.6557429,0.593491025,0.085375225
283.6557429,0.601153753,0.086031362
283.6557429,0.60881648,0.086694179
283.6557429,0.616479207,0.087363619
283.6557429,0.624141935,0.088039623
283.6557429,0.631804662,0.088722136
283.6557429,0.639467389,0.089411099
283.6557429,0.647130117,0.090106456
283.6557429,0.654792844,0.090808148
283.6557429,0.662455572,0.091516119
283.6557429,0.670118299,0.092230311
283.6557429,0.677781026,0.092950667
283.6557429,0.685443754,0.09367713
283.6557429,0.693106481,0.094409643
283.6557429,0.700769209,0.095148147
283.6557429,0.708431936,0.095892586
283.6557429,0.716094663,0.096642903
283.6557429,0.723757391,0.097399039
283.6557429,0.731420118,0.098160939
283.6557429,0.739082846,0.098928544
283.6557429,0.746745573,0.099701797
283.6557429,0.7544083,0.100480641
283.6557429,0.762071028,0.101265019
283.6557429,0.769733755,0.102054872
283.6557429,0.777396482,0.102850145
283.6557429,0.78505921,0.10365078
283.6557429,0.792721937,0.104456718
283.6557429,0.800384665,0.105267904
283.6557429,0.808047392,0.10608428
283.6557429,0.815710119,0.106905788
283.6557429,0.823372847,0.107732371
283.6557429,0.831035574,0.108563972
283.6557429,0.838698302,0.109400533
283.6557429,0.846361029,0.110241997
283.6557429,0.854023756,0.111088307
283.6557429,0.861686484,0.111939406
283.6557429,0.869349211,0.112795236
283.6557429,0.877011938,0.11365574
283.6557429,0.884674666,0.114520861
283.6557429,0.892337393,0.11539054
283.6557429,0.900000121,0.116264722
283.6557429,0.907662848,0.117143349
283.6557429,0.915325575,0.118026362
283.6557429,0.922988303,0.118913706
283.6557429,0.93065103,0.119805323
283.6557429,0.938313758,0.120701155
283.6557429,0.945976485,0.121601145
283.6557429,0.953639212,0.122505236
283.6557429,0.96130194,0.12341337
283.6557429,0.968964667,0.124325491
283.6557429,0.976627395,0.12524154
283.6557429,0.984290122,0.126161461
283.6557429,0.991952849,0.127085197
283.6557429,0.999615577,0.128012689
283.6557429,1.007278304,0.128943881
283.6557429,1.014941031,0.129878715
283.6557429,1.022603759,0.130817134
283.6557429,1.030266486,0.131759081
283.6557429,1.037929214,0.132704498
283.6557429,1.045591941,0.133653328
283.6557429,1.053254668,0.134605515
283.6557429,1.060917396,0.135560999
283.6557429,1.068580123,0.136519725
283.6557429,1.076242851,0.137481634
283.6557429,1.083905578,0.13844667
283.6557429,1.091568305,0.139414776
283.6557429,1.099231033,0.140385893
283.6557429,1.10689376,0.141359964
283.6557429,1.114556488,0.142336933
283.6557429,1.122219215,0.143316742
283.6557429,1.129881942,0.144299334
283.6557429,1.13754467,0.145284651
283.6557429,1.145207397,0.146272636
283.6557429,1.152870124,0.147263232
283.6557429,1.160532852,0.148256381
283.6557429,1.168195579,0.149252026
283.6557429,1.175858307,0.15025011
283.6557429,1.183521034,0.151250576
283.6557429,1.191183761,0.152253365
283.6557429,1.198846489,0.153258422
283.6557429,1.206509216,0.154265688
283.6557429,1.214171944,0.155275106
283.6557429,1.221834671,0.15628662
283.6557429,1.229497398,0.157300171
283.6557429,1.237160126,0.158315702
283.6557429,1.244822853,0.159333156
283.6557429,1.25248558,0.160352476
283.6557429,1.260148308,0.161373604
283.6557429,1.267811035,0.162396483
283.6557429,1.275473763,0.163421056
283.6557429,1.28313649,0.164447266
283.6557429,1.290799217,0.165475054
283.6557429,1.298461945,0.166504365
283.6557429,1.306124672,0.16753514
283.6557429,1.3137874,0.168567322
283.6557429,1.321450127,0.169600854
283.6557429,1.329112854,0.170635679
283.6557429,1.336775582,0.171671738
283.6557429,1.344438309,0.172708976
283.6557429,1.352101037,0.173747335
283.6557429,1.359763764,0.174786757
283.6557429,1.367426491,0.175827184
283.6557429,1.375089219,0.176868561
283.6557429,1.382751946,0.177910829
283.6557429,1.390414673,0.178953931
283.6557429,1.398077401,0.17999781
283.6557429,1.405740128,0.181042408
283.6557429,1.413402856,0.182087668
283.6557429,1.421065583,0.183133534
283.6557429,1.42872831,0.184179947
283.6557429,1.436391038,0.18522685
283.6557429,1.444053765,0.186274186
283.6557429,1.451716493,0.187321897
283.6557429,1.45937922,0.188369927
283.6557429,1.467041947,0.189418218
283.6557429,1.474704675,0.190466712
283.6557429,1.482367402,0.191515353
283.6557429,1.49003013,0.192564083
283.6557429,1.497692857,0.193612845
283.6557429,1.505355584,0.194661581
283.6557429,1.513018312,0.195710234
283.6557429,1.520681039,0.196758747
283.6557429,1.528343766,0.197807064
283.6557429,1.536006494,0.198855131
283.6557429,1.543669221,0.199902901
283.6557429,1.551331949,0.200950338
283.6557429,1.558994676,0.201997411
283.6557429,1.566657403,0.203044097
283.6557429,1.574320131,0.204090375
283.6557429,1.581982858,0.205136224
283.6557429,1.589645586,0.206181624
283.6557429,1.597308313,0.207226554
283.6557429,1.60497104,0.208270992
283.6557429,1.612633768,0.20931492
283.6557429,1.620296495,0.210358315
283.6557429,1.627959223,0.211401158
283.6557429,1.63562195,0.212443427
283.6557429,1.643284677,0.213485102
283.6557429,1.650947405,0.214526162
283.6557429,1.658610132,0.215566587
283.6557429,1.666272859,0.216606356
283.6557429,1.673935587,0.217645449
283.6557429,1.681598314,0.218683844
283.6557429,1.689261042,0.219721521
283.6557429,1.696923769,0.220758459
283.6557429,1.704586496,0.221794638
283.6557429,1.712249224,0.222830037
283.6557429,1.719911951,0.223864636
283.6557429,1.727574679,0.224898413
283.6557429,1.735237406,0.225931349
283.6557429,1.742900133,0.226963422
283.6557429,1.750562861,0.227994611
283.6557429,1.758225588,0.229024897
283.6557429,1.765888315,0.230054259
283.6557429,1.773551043,0.231082675
283.6557429,1.78121377,0.232110125
283.6557429,1.788876498,0.233136589
283.6557429,1.796539225,0.234162046
283.6557429,1.804201952,0.235186475
283.6557429,1.81186468,0.236209856
283.6557429,1.819527407,0.237232167
283.6557429,1.827190135,0.238253389
283.6557429,1.834852862,0.239273501
283.6557429,1.842515589,0.240292481
283.6557429,1.850178317,0.24131031
283.6557429,1.857841044,0.242326966
283.6557429,1.865503772,0.243342429
283.6557429,1.873166499,0.244356679
283.6557429,1.880829226,0.245369695
283.6557429,1.888491954,0.246381455
283.6557429,1.896154681,0.24739194
283.6557429,1.903817408,0.248401128
283.6557429,1.911480136,0.249409
283.6557429,1.919142863,0.250415534
283.6557429,1.926805591,0.25142071
283.6557429,1.934468318,0.252424507
283.6557429,1.942131045,0.253426904
283.6557429,1.949793773,0.254427882
283.6557429,1.9574565,0.255427418
283.6557429,1.965119228,0.256425493
283.6557429,1.972781955,0.257422086
283.6557429,1.980444682,0.258417176
283.6557429,1.98810741,0.259410742
283.6557429,1.995770137,0.260402765
283.6557429,2.003432865,0.261393222
283.6557429,2.011095592,0.262382095
283.6557429,2.018758319,0.263369361
283.6557429,2.026421047,0.264355
283.6557429,2.034083774,0.265338992
283.6557429,2.041746501,0.266321316
283.6557429,2.049409229,0.267301952
283.6557429,2.057071956,0.268280878
283.6557429,2.064734684,0.269258074
283.6557429,2.072397411,0.27023352
283.6557429,2.080060138,0.271207197
283.6557429,2.087722866,0.272179098
283.6557429,2.095385593,0.273149235
283.6557429,2.103048321,0.27411765
283.6557429,2.110711048,0.275084411
283.6557429,2.118373775,0.276049606
283.6557429,2.126036503,0.27701333
283.6557429,2.13369923,0.277975681
283.6557429,2.141361957,0.278936756
283.6557429,2.149024685,0.279896652
283.6557429,2.156687412,0.280855467
283.6557429,2.16435014,0.281813298
283.6557429,2.172012867,0.282770243
283.6557429,2.179675594,0.283726399
283.6557429,2.187338322,0.284681864
283.6557429,2.195001049,0.285636735
283.6557429,2.202663777,0.28659111
283.6557429,2.210326504,0.287545085
283.6557429,2.217989231,0.288498759
283.6557429,2.225651959,0.289452228
283.6557429,2.233314686,0.290405591
283.6557429,2.240977414,0.291358944
283.6557429,2.248640141,0.292312386
283.6557429,2.256302868,0.293266013
283.6557429,2.263965596,0.294219923
283.6557429,2.271628323,0.295174213
283.6557429,2.27929105,0.296128982
283.6557429,2.286953778,0.297084325
283.6557429,2.294616505,0.298040342
283.6557429,2.302279233,0.298997128
283.6557429,2.30994196,0.299954782
283.6557429,2.317604687,0.300913401
283.6557429,2.325267415,0.301873083
283.6557429,2.332930142,0.302833924
283.6557429,2.34059287,0.303796023
283.6557429,2.348255597,0.304759476
283.6557429,2.355918324,0.305724382
283.6557429,2.363581052,0.306690837
283.6557429,2.371243779,0.30765894
283.6557429,2.378906507,0.308628786
283.6557429,2.386569234,0.309600475
283.6557429,2.394231961,0.310574103
283.6557429,2.401894689,0.311549768
283.6557429,2.409557416,0.312527568
283.6557429,2.417220143,0.313507599
283.6557429,2.424882871,0.314489959
283.6557429,2.432545598,0.315474745
283.6557429,2.440208326,0.316462056
283.6557429,2.447871053,0.317451988
283.6557429,2.45553378,0.318444638
283.6557429,2.463196508,0.319440106
283.6557429,2.470859235,0.320438486
283.6557429,2.478521963,0.321439878
283.6557429,2.48618469,0.322444379
283.6557429,2.493847417,0.323452085
283.6557429,2.501510145,0.324463096
283.6557429,2.509172872,0.325477506
283.6557429,2.516835599,0.326495416
283.6557429,2.524498327,0.327516921
283.6557429,2.532161054,0.328542119
283.6557429,2.539823782,0.329571108
283.6557429,2.547486509,0.330603985
283.6557429,2.555149236,0.331640847
283.6557429,2.562811964,0.332681793
283.6557429,2.570474691,0.333726919
283.6557429,2.578137419,0.334776322
283.6557429,2.585800146,0.335830101
283.6557429,2.593462873,0.336888353
283.6557429,2.601125601,0.337951174
283.6557429,2.608788328,0.339018664
283.6557429,2.616451056,0.340090918
283.6557429,2.624113783,0.341168034
283.6557429,2.63177651,0.342250111
283.6557429,2.639439238,0.343337245
283.6557429,2.647101965,0.344429533
283.6557429,2.654764692,0.345527074
283.6557429,2.66242742,0.346629964
283.6557429,2.670090147,0.347738301
283.6557429,2.677752875,0.348852183
283.6557429,2.685415602,0.349971707
283.6557429,2.693078329,0.35109697
283.6557429,2.700741057,0.35222807
283.6557429,2.708403784,0.353365104
283.6557429,2.716066512,0.354508169
283.6557429,2.723729239,0.355657364
283.6557429,2.731391966,0.356812785
283.6557429,2.739054694,0.357974531
283.6557429,2.746717421,0.359142697
283.6557429,2.754380149,0.360317383
283.6557429,2.762042876,0.361498684
283.6557429,2.769705603,0.3626867
283.6557429,2.777368331,0.363881526
283.6557429,2.785031058,0.365083261
283.6557429,2.792693785,0.366292002
283.6557429,2.800356513,0.367507847
283.6557429,2.80801924,0.368730892
283.6557429,2.815681968,0.369915345
283.6557429,2.823344695,0.370967507
283.6557429,2.831007422,0.3717545
285.156451,0.539851933,0.080989983
285.156451,0.547514661,0.081369394
285.156451,0.555177388,0.081881812
285.156451,0.562840116,0.082466685
285.156451,0.570502843,0.083080789
285.156451,0.57816557,0.083702727
285.156451,0.585828298,0.08433243
285.156451,0.593491025,0.084969828
285.156451,0.601153753,0.08561485
285.156451,0.60881648,0.086267427
285.156451,0.616479207,0.086927488
285.156451,0.624141935,0.087594962
285.156451,0.631804662,0.088269781
285.156451,0.639467389,0.088951873
