delta_c/2pi (MHz),Omega_c/2pi (MHz),EIT Amplitude (arb. units)
-16.73916837,1.505355584,0.009738939
-16.73916837,1.513018312,0.009729741
-16.73916837,1.520681039,0.00971789
-16.73916837,1.528343766,0.009703363
-16.73916837,1.536006494,0.009686143
-16.73916837,1.543669221,0.00966624
-16.73916837,1.551331949,0.009643692
-16.73916837,1.558994676,0.009618568
-16.73916837,1.566657403,0.009590957
-16.73916837,1.574320131,0.009560954
-16.73916837,1.581982858,0.009528657
-16.73916837,1.589645586,0.009494167
-16.73916837,1.597308313,0.00945758
-16.73916837,1.60497104,0.009418995
-16.73916837,1.612633768,0.009378511
-16.73916837,1.620296495,0.009336226
-16.73916837,1.627959223,0.009292239
-16.73916837,1.63562195,0.009246647
-16.73916837,1.643284677,0.00919955
-16.73916837,1.650947405,0.009151046
-16.73916837,1.658610132,0.009101232
-16.73916837,1.666272859,0.009050209
-16.73916837,1.673935587,0.008998073
-16.73916837,1.681598314,0.008944924
-16.73916837,1.689261042,0.00889086
-16.73916837,1.696923769,0.008835979
-16.73916837,1.704586496,0.008780379
-16.73916837,1.712249224,0.00872416
-16.73916837,1.719911951,0.00866742
-16.73916837,1.727574679,0.008610256
-16.73916837,1.735237406,0.008552768
-16.73916837,1.742900133,0.008495054
-16.73916837,1.750562861,0.008437211
-16.73916837,1.758225588,0.00837934
-16.73916837,1.765888315,0.008321538
-16.73916837,1.773551043,0.008263903
-16.73916837,1.78121377,0.008206534
-16.73916837,1.788876498,0.008149529
-16.73916837,1.796539225,0.008092987
-16.73916837,1.804201952,0.008037007
-16.73916837,1.81186468,0.007981686
-16.73916837,1.819527407,0.007927123
-16.73916837,1.827190135,0.007873416
-16.73916837,1.834852862,0.007820664
-16.73916837,1.842515589,0.007768966
-16.73916837,1.850178317,0.007718419
-16.73916837,1.857841044,0.007669123
-16.73916837,1.865503772,0.007621175
-16.73916837,1.873166499,0.007574674
-16.73916837,1.880829226,0.007529718
-16.73916837,1.888491954,0.007486407
-16.73916837,1.896154681,0.007444837
-16.73916837,1.903817408,0.007405108
-16.73916837,1.911480136,0.007367319
-16.73916837,1.919142863,0.007331566
-16.73916837,1.926805591,0.00729795
-16.73916837,1.934468318,0.007266568
-16.73916837,1.942131045,0.007237519
-16.73916837,1.949793773,0.007210901
-16.73916837,1.9574565,0.007186813
-16.73916837,1.965119228,0.007165352
-16.73916837,1.972781955,0.007146618
-16.73916837,1.980444682,0.007130709
-16.73916837,1.98810741,0.007117724
-16.73916837,1.995770137,0.00710776
-16.73916837,2.003432865,0.007100916
-16.73916837,2.011095592,0.007097291
-16.73916837,2.018758319,0.007096983
-16.73916837,2.026421047,0.00710009
-16.73916837,2.034083774,0.007106711
-16.73916837,2.041746501,0.007116944
-16.73916837,2.049409229,0.007130888
-16.73916837,2.057071956,0.007148641
-16.73916837,2.064734684,0.007170301
-16.73916837,2.072397411,0.007195968
-16.73916837,2.080060138,0.007225738
-16.73916837,2.087722866,0.007259707
-16.73916837,2.095385593,0.007297965
-16.73916837,2.103048321,0.007340596
-16.73916837,2.110711048,0.007387677
-16.73916837,2.118373775,0.00743928
-16.73916837,2.126036503,0.007495475
-16.73916837,2.13369923,0.007556332
-16.73916837,2.141361957,0.00762192
-16.73916837,2.149024685,0.007692311
-16.73916837,2.156687412,0.007767573
-16.73916837,2.16435014,0.007847776
-16.73916837,2.172012867,0.007932991
-16.73916837,2.179675594,0.008023286
-16.73916837,2.187338322,0.008118733
-16.73916837,2.195001049,0.0082194
-16.73916837,2.202663777,0.008325358
-16.73916837,2.210326504,0.008436677
-16.73916837,2.217989231,0.008553426
-16.73916837,2.225651959,0.008675674
-16.73916837,2.233314686,0.008803493
-16.73916837,2.240977414,0.008936952
-16.73916837,2.248640141,0.00907612
-16.73916837,2.256302868,0.009221068
-16.73916837,2.263965596,0.009371865
-16.73916837,2.271628323,0.009528582
-16.73916837,2.27929105,0.009691287
-16.73916837,2.286953778,0.009860051
-16.73916837,2.294616505,0.010034944
-16.73916837,2.302279233,0.010216036
-16.73916837,2.30994196,0.010403396
-16.73916837,2.317604687,0.010597094
-16.73916837,2.325267415,0.0107972
-16.73916837,2.332930142,0.011003785
-16.73916837,2.34059287,0.011216917
-16.73916837,2.348255597,0.011436666
-16.73916837,2.355918324,0.011663103
-16.73916837,2.363581052,0.011896297
-16.73916837,2.371243779,0.012136319
-16.73916837,2.378906507,0.012383237
-16.73916837,2.386569234,0.012637123
-16.73916837,2.394231961,0.012898045
-16.73916837,2.401894689,0.013166073
-16.73916837,2.409557416,0.013441278
-16.73916837,2.417220143,0.013723729
-16.73916837,2.424882871,0.014013496
-16.73916837,2.432545598,0.014310649
-16.73916837,2.440208326,0.014615257
-16.73916837,2.447871053,0.014927391
-16.73916837,2.45553378,0.015247121
-16.73916837,2.463196508,0.015574516
-16.73916837,2.470859235,0.015909646
-16.73916837,2.478521963,0.01625258
-16.73916837,2.48618469,0.01660339
-16.73916837,2.493847417,0.016962144
-16.73916837,2.501510145,0.017328913
-16.73916837,2.509172872,0.017703766
-16.73916837,2.516835599,0.018086773
-16.73916837,2.524498327,0.018478004
-16.73916837,2.532161054,0.018877529
-16.73916837,2.539823782,0.019285417
-16.73916837,2.547486509,0.019701739
-16.73916837,2.555149236,0.020126565
-16.73916837,2.562811964,0.020559963
-16.73916837,2.570474691,0.021002005
-16.73916837,2.578137419,0.02145276
-16.73916837,2.585800146,0.021912297
-16.73916837,2.593462873,0.022380687
-16.73916837,2.601125601,0.022857999
-16.73916837,2.608788328,0.023344303
-16.73916837,2.616451056,0.02383967
-16.73916837,2.624113783,0.024344168
-16.73916837,2.63177651,0.024857869
-16.73916837,2.639439238,0.02538084
-16.73916837,2.647101965,0.025913154
-16.73916837,2.654764692,0.026454878
-16.73916837,2.66242742,0.027006084
-16.73916837,2.670090147,0.027566841
-16.73916837,2.677752875,0.028137218
-16.73916837,2.685415602,0.028717287
-16.73916837,2.693078329,0.029307115
-16.73916837,2.700741057,0.029906774
-16.73916837,2.708403784,0.030516334
-16.73916837,2.716066512,0.031135863
-16.73916837,2.723729239,0.031765432
-16.73916837,2.731391966,0.032405111
-16.73916837,2.739054694,0.03305497
-16.73916837,2.746717421,0.033715078
-16.73916837,2.754380149,0.034385505
-16.73916837,2.762042876,0.035066321
-16.73916837,2.769705603,0.035757596
-16.73916837,2.777368331,0.0364594
-16.73916837,2.785031058,0.037171803
-16.73916837,2.792693785,0.037894874
-16.73916837,2.800356513,0.038628683
-16.73916837,2.80801924,0.0393733
-16.73916837,2.815681968,0.040099912
-16.73916837,2.823344695,0.040749319
-16.73916837,2.831007422,0.041237193
-15.23871393,0.539851933,-0.000602698
-15.23871393,0.547514661,-0.000458555
-15.23871393,0.555177388,-0.000267394
-15.23871393,0.562840116,-5.46E-05
-15.23871393,0.570502843,0.000162056
-15.23871393,0.57816557,0.000374003
-15.23871393,0.585828298,0.000581284
-15.23871393,0.593491025,0.000783949
-15.23871393,0.601153753,0.00098205
-15.23871393,0.60881648,0.001175636
-15.23871393,0.616479207,0.001364759
-15.23871393,0.624141935,0.001549468
-15.23871393,0.631804662,0.001729814
-15.23871393,0.639467389,0.001905848
-15.23871393,0.647130117,0.002077621
-15.23871393,0.654792844,0.002245182
-15.23871393,0.662455572,0.002408582
-15.23871393,0.670118299,0.002567873
-15.23871393,0.677781026,0.002723104
-15.23871393,0.685443754,0.002874325
-15.23871393,0.693106481,0.003021589
-15.23871393,0.700769209,0.003164944
-15.23871393,0.708431936,0.003304442
-15.23871393,0.716094663,0.003440133
-15.23871393,0.723757391,0.003572068
-15.23871393,0.731420118,0.003700296
-15.23871393,0.739082846,0.00382487
-15.23871393,0.746745573,0.003945839
-15.23871393,0.7544083,0.004063253
-15.23871393,0.762071028,0.004177164
-15.23871393,0.769733755,0.004287622
-15.23871393,0.777396482,0.004394677
-15.23871393,0.78505921,0.004498381
-15.23871393,0.792721937,0.004598782
-15.23871393,0.800384665,0.004695933
-15.23871393,0.808047392,0.004789883
-15.23871393,0.815710119,0.004880683
-15.23871393,0.823372847,0.004968384
-15.23871393,0.831035574,0.005053036
-15.23871393,0.838698302,0.005134689
-15.23871393,0.846361029,0.005213395
-15.23871393,0.854023756,0.005289204
-15.23871393,0.861686484,0.005362166
-15.23871393,0.869349211,0.005432331
-15.23871393,0.877011938,0.005499751
-15.23871393,0.884674666,0.005564476
-15.23871393,0.892337393,0.005626557
-15.23871393,0.900000121,0.005686043
-15.23871393,0.907662848,0.005742986
-15.23871393,0.915325575,0.005797436
-15.23871393,0.922988303,0.005849443
-15.23871393,0.93065103,0.005899059
-15.23871393,0.938313758,0.005946333
-15.23871393,0.945976485,0.005991316
-15.23871393,0.953639212,0.006034059
-15.23871393,0.96130194,0.006074613
-15.23871393,0.968964667,0.006113027
-15.23871393,0.976627395,0.006149352
-15.23871393,0.984290122,0.006183639
-15.23871393,0.991952849,0.006215939
-15.23871393,0.999615577,0.006246302
-15.23871393,1.007278304,0.006274778
-15.23871393,1.014941031,0.006301418
-15.23871393,1.022603759,0.006326273
-15.23871393,1.030266486,0.006349392
-15.23871393,1.037929214,0.006370828
-15.23871393,1.045591941,0.006390629
-15.23871393,1.053254668,0.006408847
-15.23871393,1.060917396,0.006425532
-15.23871393,1.068580123,0.006440735
-15.23871393,1.076242851,0.006454507
-15.23871393,1.083905578,0.006466897
-15.23871393,1.091568305,0.006477957
-15.23871393,1.099231033,0.006487736
-15.23871393,1.10689376,0.006496286
-15.23871393,1.114556488,0.006503657
-15.23871393,1.122219215,0.006509899
-15.23871393,1.129881942,0.006515063
-15.23871393,1.13754467,0.0065192
-15.23871393,1.145207397,0.00652236
-15.23871393,1.152870124,0.006524594
-15.23871393,1.160532852,0.006525952
-15.23871393,1.168195579,0.006526484
-15.23871393,1.175858307,0.006526242
-15.23871393,1.183521034,0.006525276
-15.23871393,1.191183761,0.006523636
-15.23871393,1.198846489,0.006521373
-15.23871393,1.206509216,0.006518537
-15.23871393,1.214171944,0.006515179
-15.23871393,1.221834671,0.006511349
-15.23871393,1.229497398,0.006507099
-15.23871393,1.237160126,0.006502478
-15.23871393,1.244822853,0.006497537
-15.23871393,1.25248558,0.006492327
-15.23871393,1.260148308,0.006486898
-15.23871393,1.267811035,0.0064813
-15.23871393,1.275473763,0.006475585
-15.23871393,1.28313649,0.006469803
-15.23871393,1.290799217,0.006464004
-15.23871393,1.298461945,0.006458238
-15.23871393,1.306124672,0.006452557
-15.23871393,1.3137874,0.006447011
-15.23871393,1.321450127,0.006441651
-15.23871393,1.329112854,0.006436526
-15.23871393,1.336775582,0.006431688
-15.23871393,1.344438309,0.006427186
-15.23871393,1.352101037,0.006423073
-15.23871393,1.359763764,0.006419397
-15.23871393,1.367426491,0.006416211
-15.23871393,1.375089219,0.006413563
-15.23871393,1.382751946,0.006411505
-15.23871393,1.390414673,0.006410087
-15.23871393,1.398077401,0.00640936
-15.23871393,1.405740128,0.006409375
-15.23871393,1.413402856,0.006410181
-15.23871393,1.421065583,0.006411829
-15.23871393,1.42872831,0.006414371
-15.23871393,1.436391038,0.006417856
-15.23871393,1.444053765,0.006422335
-15.23871393,1.451716493,0.006427859
-15.23871393,1.45937922,0.006434477
-15.23871393,1.467041947,0.006442241
-15.23871393,1.474704675,0.006451202
-15.23871393,1.482367402,0.006461409
-15.23871393,1.49003013,0.006472913
-15.23871393,1.497692857,0.006485765
-15.23871393,1.505355584,0.006500015
-15.23871393,1.513018312,0.006515714
-15.23871393,1.520681039,0.006532913
-15.23871393,1.528343766,0.006551659
-15.23871393,1.536006494,0.006571996
-15.23871393,1.543669221,0.006593954
-15.23871393,1.551331949,0.006617545
-15.23871393,1.558994676,0.006642768
-15.23871393,1.566657403,0.006669607
-15.23871393,1.574320131,0.006698045
-15.23871393,1.581982858,0.006728062
-15.23871393,1.589645586,0.006759638
-15.23871393,1.597308313,0.006792754
-15.23871393,1.60497104,0.00682739
-15.23871393,1.612633768,0.006863527
-15.23871393,1.620296495,0.006901145
-15.23871393,1.627959223,0.006940225
-15.23871393,1.63562195,0.006980747
-15.23871393,1.643284677,0.007022692
-15.23871393,1.650947405,0.007066039
-15.23871393,1.658610132,0.00711077
-15.23871393,1.666272859,0.007156865
-15.23871393,1.673935587,0.007204304
-15.23871393,1.681598314,0.007253069
-15.23871393,1.689261042,0.007303138
-15.23871393,1.696923769,0.007354493
-15.23871393,1.704586496,0.007407115
-15.23871393,1.712249224,0.007460983
-15.23871393,1.719911951,0.007516078
-15.23871393,1.727574679,0.007572381
-15.23871393,1.735237406,0.007629871
-15.23871393,1.742900133,0.007688531
-15.23871393,1.750562861,0.007748339
-15.23871393,1.758225588,0.007809276
-15.23871393,1.765888315,0.007871324
-15.23871393,1.773551043,0.007934461
-15.23871393,1.78121377,0.00799867
-15.23871393,1.788876498,0.008063929
-15.23871393,1.796539225,0.008130221
-15.23871393,1.804201952,0.008197524
-15.23871393,1.81186468,0.00826582
-15.23871393,1.819527407,0.008335089
-15.23871393,1.827190135,0.008405312
-15.23871393,1.834852862,0.008476468
-15.23871393,1.842515589,0.008548539
-15.23871393,1.850178317,0.008621505
-15.23871393,1.857841044,0.008695346
-15.23871393,1.865503772,0.008770043
-15.23871393,1.873166499,0.008845576
-15.23871393,1.880829226,0.008921925
-15.23871393,1.888491954,0.008999072
-15.23871393,1.896154681,0.009076997
-15.23871393,1.903817408,0.009155679
-15.23871393,1.911480136,0.0092351
-15.23871393,1.919142863,0.00931524
-15.23871393,1.926805591,0.009396079
-15.23871393,1.934468318,0.009477598
-15.23871393,1.942131045,0.009559777
-15.23871393,1.949793773,0.009642598
-15.23871393,1.9574565,0.009726039
-15.23871393,1.965119228,0.009810082
-15.23871393,1.972781955,0.009894707
-15.23871393,1.980444682,0.009979895
-15.23871393,1.98810741,0.010065626
-15.23871393,1.995770137,0.01015188
-15.23871393,2.003432865,0.010238639
-15.23871393,2.011095592,0.010325881
-15.23871393,2.018758319,0.010413589
-15.23871393,2.026421047,0.010501742
-15.23871393,2.034083774,0.010590321
-15.23871393,2.041746501,0.010679305
-15.23871393,2.049409229,0.010768677
-15.23871393,2.057071956,0.010858416
-15.23871393,2.064734684,0.010948502
-15.23871393,2.072397411,0.011038917
-15.23871393,2.080060138,0.011129645
-15.23871393,2.087722866,0.011220687
-15.23871393,2.095385593,0.011312076
-15.23871393,2.103048321,0.011403891
-15.23871393,2.110711048,0.011496256
-15.23871393,2.118373775,0.011589323
-15.23871393,2.126036503,0.011683258
-15.23871393,2.13369923,0.011778229
-15.23871393,2.141361957,0.011874405
-15.23871393,2.149024685,0.011971955
-15.23871393,2.156687412,0.012071046
-15.23871393,2.16435014,0.012171849
-15.23871393,2.172012867,0.012274531
-15.23871393,2.179675594,0.012379261
-15.23871393,2.187338322,0.012486208
-15.23871393,2.195001049,0.012595541
-15.23871393,2.202663777,0.012707428
-15.23871393,2.210326504,0.012822037
-15.23871393,2.217989231,0.012939538
-15.23871393,2.225651959,0.0130601
-15.23871393,2.233314686,0.01318389
-15.23871393,2.240977414,0.013311078
-15.23871393,2.248640141,0.013441831
-15.23871393,2.256302868,0.01357632
-15.23871393,2.263965596,0.013714712
-15.23871393,2.271628323,0.013857176
-15.23871393,2.27929105,0.014003881
-15.23871393,2.286953778,0.014154996
-15.23871393,2.294616505,0.014310688
-15.23871393,2.302279233,0.014471128
-15.23871393,2.30994196,0.014636482
-15.23871393,2.317604687,0.014806921
-15.23871393,2.325267415,0.014982613
-15.23871393,2.332930142,0.015163726
-15.23871393,2.34059287,0.015350429
-15.23871393,2.348255597,0.015542891
-15.23871393,2.355918324,0.015741281
-15.23871393,2.363581052,0.015945766
-15.23871393,2.371243779,0.016156516
-15.23871393,2.378906507,0.0163737
-15.23871393,2.386569234,0.016597486
-15.23871393,2.394231961,0.016828042
-15.23871393,2.401894689,0.017065538
-15.23871393,2.409557416,0.017310142
-15.23871393,2.417220143,0.017562022
-15.23871393,2.424882871,0.017821348
-15.23871393,2.432545598,0.018088288
-15.23871393,2.440208326,0.018363011
-15.23871393,2.447871053,0.018645685
-15.23871393,2.45553378,0.018936479
-15.23871393,2.463196508,0.019235561
-15.23871393,2.470859235,0.019543101
-15.23871393,2.478521963,0.019859267
-15.23871393,2.48618469,0.020184228
-15.23871393,2.493847417,0.020518152
-15.23871393,2.501510145,0.020861208
-15.23871393,2.509172872,0.021213565
-15.23871393,2.516835599,0.021575391
-15.23871393,2.524498327,0.021946855
-15.23871393,2.532161054,0.022328125
-15.23871393,2.539823782,0.022719371
-15.23871393,2.547486509,0.023120761
-15.23871393,2.555149236,0.023532463
-15.23871393,2.562811964,0.023954647
-15.23871393,2.570474691,0.024387481
-15.23871393,2.578137419,0.024831133
-15.23871393,2.585800146,0.025285773
-15.23871393,2.593462873,0.025751568
-15.23871393,2.601125601,0.026228688
-15.23871393,2.608788328,0.026717302
-15.23871393,2.616451056,0.027217577
-15.23871393,2.624113783,0.027729683
-15.23871393,2.63177651,0.028253788
-15.23871393,2.639439238,0.028790061
-15.23871393,2.647101965,0.029338671
-15.23871393,2.654764692,0.029899785
-15.23871393,2.66242742,0.030473574
-15.23871393,2.670090147,0.031060205
-15.23871393,2.677752875,0.031659848
-15.23871393,2.685415602,0.03227267
-15.23871393,2.693078329,0.032898841
-15.23871393,2.700741057,0.033538529
-15.23871393,2.708403784,0.034191903
-15.23871393,2.716066512,0.034859131
-15.23871393,2.723729239,0.035540383
